source,sample_id,image_path,gesture,mst_score,mst_proxy_from_race,mst_proxy_range,race,gender,age,hand_scale,landmark_source
hagrid,f5394b89-a49d-4e98-9efe-88a8f8828973,datasets/hagrid_dataset/fist/f5394b89-a49d-4e98-9efe-88a8f8828973.jpg,fist,,5.0,4-6,Indian,female,43.26,,mediapipe_2d
hagrid,f4cf938d-d7a5-45a9-a34c-7d97b9044a0d,datasets/hagrid_dataset/fist/f4cf938d-d7a5-45a9-a34c-7d97b9044a0d.jpg,fist,4.0,2.0,1-3,White,female,18.6,,mediapipe_2d
hagrid,a4a5abe1-dd1b-40dd-ac69-7a4ca8927a08,datasets/hagrid_dataset/fist/a4a5abe1-dd1b-40dd-ac69-7a4ca8927a08.jpg,fist,4.0,2.0,1-3,White,female,21.33,,mediapipe_2d
hagrid,e361f47b-88a4-4baf-9b35-0dd1f6f4a5d1,datasets/hagrid_dataset/fist/e361f47b-88a4-4baf-9b35-0dd1f6f4a5d1.jpg,fist,6.0,2.0,1-3,White,male,49.59,,mediapipe_2d
hagrid,75808ada-e861-4001-b429-a0bfbefde854,datasets/hagrid_dataset/fist/75808ada-e861-4001-b429-a0bfbefde854.jpg,fist,6.0,5.0,4-6,Indian,male,29.87,,mediapipe_2d
hagrid,23cbfdca-78b6-42c8-be1e-4e443c716436,datasets/hagrid_dataset/fist/23cbfdca-78b6-42c8-be1e-4e443c716436.jpg,fist,2.0,,,,male,20.44,,mediapipe_2d
hagrid,75104908-1ea3-4a6c-974d-a129e08e9368,datasets/hagrid_dataset/fist/75104908-1ea3-4a6c-974d-a129e08e9368.jpg,fist,9.0,2.0,1-3,White,male,17.94,,mediapipe_2d
hagrid,c41c3ff8-6406-4def-8e8f-957ab98205a7,datasets/hagrid_dataset/fist/c41c3ff8-6406-4def-8e8f-957ab98205a7.jpg,fist,6.0,2.0,1-3,White,male,16.95,,mediapipe_2d
hagrid,dbfc024d-2177-4058-88ae-2c5d09407618,datasets/hagrid_dataset/fist/dbfc024d-2177-4058-88ae-2c5d09407618.jpg,fist,8.0,2.0,1-3,White,male,31.56,,mediapipe_2d
hagrid,51be4901-558a-49c2-b6a3-b9babcbadf2b,datasets/hagrid_dataset/fist/51be4901-558a-49c2-b6a3-b9babcbadf2b.jpg,fist,6.0,2.0,1-3,White,female,20.51,,mediapipe_2d
hagrid,8b2c1543-be07-4d93-a47f-d47247247888,datasets/hagrid_dataset/fist/8b2c1543-be07-4d93-a47f-d47247247888.jpg,fist,6.0,2.0,1-3,White,male,25.85,,mediapipe_2d
hagrid,e3762931-5e08-4ab6-b71e-3040c3290d01,datasets/hagrid_dataset/fist/e3762931-5e08-4ab6-b71e-3040c3290d01.jpg,fist,6.0,5.0,4-6,Indian,male,19.54,,mediapipe_2d
hagrid,3f7f8a35-5920-42ce-841a-21b17a4fece7,datasets/hagrid_dataset/fist/3f7f8a35-5920-42ce-841a-21b17a4fece7.jpg,fist,4.0,2.0,1-3,White,female,51.27,,mediapipe_2d
hagrid,cd24ca7c-aee5-438d-b3d6-b6907af05699,datasets/hagrid_dataset/fist/cd24ca7c-aee5-438d-b3d6-b6907af05699.jpg,fist,4.0,2.0,1-3,White,male,16.83,,mediapipe_2d
hagrid,9dfd724d-c586-473b-a196-0536a00754fe,datasets/hagrid_dataset/fist/9dfd724d-c586-473b-a196-0536a00754fe.jpg,fist,7.0,5.0,4-6,Indian,female,23.56,,mediapipe_2d
hagrid,77bbcb6b-f074-4d7b-a14f-e1afbe350a3b,datasets/hagrid_dataset/fist/77bbcb6b-f074-4d7b-a14f-e1afbe350a3b.jpg,fist,6.0,2.0,1-3,White,female,22.27,,mediapipe_2d
hagrid,271a6cd8-6189-459d-93b1-1a49a8305c82,datasets/hagrid_dataset/fist/271a6cd8-6189-459d-93b1-1a49a8305c82.jpg,fist,9.0,2.0,1-3,White,female,40.03,,mediapipe_2d
hagrid,3b333f75-ba23-483f-a10a-e51e8788af52,datasets/hagrid_dataset/fist/3b333f75-ba23-483f-a10a-e51e8788af52.jpg,fist,4.0,2.0,1-3,White,female,24.04,,mediapipe_2d
hagrid,60b250ae-7875-475b-8a9d-f887d7e41190,datasets/hagrid_dataset/fist/60b250ae-7875-475b-8a9d-f887d7e41190.jpg,fist,6.0,2.0,1-3,White,male,34.16,,mediapipe_2d
hagrid,6bd54b3c-af00-4163-8c1e-79166b97ee95,datasets/hagrid_dataset/fist/6bd54b3c-af00-4163-8c1e-79166b97ee95.jpg,fist,4.0,2.0,1-3,White,female,25.54,,mediapipe_2d
hagrid,a57d2092-4c30-4355-9205-5a985638b561,datasets/hagrid_dataset/fist/a57d2092-4c30-4355-9205-5a985638b561.jpg,fist,8.0,5.0,4-6,Indian,male,26.11,,mediapipe_2d
hagrid,865bb0de-87c0-4379-92a9-3d037938fccc,datasets/hagrid_dataset/fist/865bb0de-87c0-4379-92a9-3d037938fccc.jpg,fist,8.0,4.0,2-5,Asian,male,30.56,,mediapipe_2d
hagrid,31feef83-5586-423a-8a13-e81cc04aec3d,datasets/hagrid_dataset/fist/31feef83-5586-423a-8a13-e81cc04aec3d.jpg,fist,4.0,2.0,1-3,White,female,16.86,,mediapipe_2d
hagrid,443c0bda-793a-487a-9150-8d91a1e1c14f,datasets/hagrid_dataset/fist/443c0bda-793a-487a-9150-8d91a1e1c14f.jpg,fist,6.0,2.0,1-3,White,male,21.72,,mediapipe_2d
hagrid,c0db13f9-74aa-4dbc-9f19-058f18cbefad,datasets/hagrid_dataset/fist/c0db13f9-74aa-4dbc-9f19-058f18cbefad.jpg,fist,6.0,2.0,1-3,White,female,27.32,,mediapipe_2d
hagrid,a3f11bda-2e38-4b48-8c75-36abd49150e2,datasets/hagrid_dataset/fist/a3f11bda-2e38-4b48-8c75-36abd49150e2.jpg,fist,4.0,2.0,1-3,White,female,37.8,,mediapipe_2d
hagrid,d61686f0-f96b-4991-aa31-70b3c9c16d74,datasets/hagrid_dataset/fist/d61686f0-f96b-4991-aa31-70b3c9c16d74.jpg,fist,6.0,2.0,1-3,White,male,26.62,,mediapipe_2d
hagrid,cd96aef3-8ae3-4c8d-8e26-34d6fee0ce18,datasets/hagrid_dataset/fist/cd96aef3-8ae3-4c8d-8e26-34d6fee0ce18.jpg,fist,2.0,2.0,1-3,White,female,21.2,,mediapipe_2d
hagrid,97d738a3-cdb7-4e49-8502-edcad1bb6074,datasets/hagrid_dataset/fist/97d738a3-cdb7-4e49-8502-edcad1bb6074.jpg,fist,4.0,2.0,1-3,White,female,19.52,,mediapipe_2d
hagrid,074a66dc-6475-4e25-869b-48fa4a48b252,datasets/hagrid_dataset/fist/074a66dc-6475-4e25-869b-48fa4a48b252.jpg,fist,8.0,4.0,2-5,Asian,male,20.92,,mediapipe_2d
hagrid,1f3deead-196b-4447-b478-49986258e617,datasets/hagrid_dataset/fist/1f3deead-196b-4447-b478-49986258e617.jpg,fist,6.0,2.0,1-3,White,male,26.35,,mediapipe_2d
hagrid,6173e100-1374-4698-bc75-723dbe763485,datasets/hagrid_dataset/fist/6173e100-1374-4698-bc75-723dbe763485.jpg,fist,8.0,2.0,1-3,White,male,34.76,,mediapipe_2d
hagrid,dfcc4dee-5f45-429f-8f5c-d7ac0df49f80,datasets/hagrid_dataset/fist/dfcc4dee-5f45-429f-8f5c-d7ac0df49f80.jpg,fist,5.0,2.0,1-3,White,male,17.62,,mediapipe_2d
hagrid,ecac9bc6-3c22-4420-95e6-04ffeac40c43,datasets/hagrid_dataset/fist/ecac9bc6-3c22-4420-95e6-04ffeac40c43.jpg,fist,7.0,,,,female,29.78,,mediapipe_2d
hagrid,59cb32bb-87f5-4c3c-8725-2bc7e0001036,datasets/hagrid_dataset/fist/59cb32bb-87f5-4c3c-8725-2bc7e0001036.jpg,fist,6.0,2.0,1-3,White,male,50.67,,mediapipe_2d
hagrid,68895981-caf0-4050-bc01-93bd09a7aedf,datasets/hagrid_dataset/fist/68895981-caf0-4050-bc01-93bd09a7aedf.jpg,fist,6.0,2.0,1-3,White,female,19.8,,mediapipe_2d
hagrid,e79f8b38-1630-4d49-8029-4784abfc5b0b,datasets/hagrid_dataset/fist/e79f8b38-1630-4d49-8029-4784abfc5b0b.jpg,fist,8.0,2.0,1-3,White,male,21.24,,mediapipe_2d
hagrid,c94c0b46-b565-40d7-a081-dc16d61afe39,datasets/hagrid_dataset/fist/c94c0b46-b565-40d7-a081-dc16d61afe39.jpg,fist,8.0,2.0,1-3,White,female,22.96,,mediapipe_2d
hagrid,c7275056-5357-4b3b-b481-b6042d0a12c9,datasets/hagrid_dataset/fist/c7275056-5357-4b3b-b481-b6042d0a12c9.jpg,fist,5.0,2.0,1-3,White,male,48.59,,mediapipe_2d
hagrid,7c4aaa66-2632-44ab-8008-dda6ae230240,datasets/hagrid_dataset/fist/7c4aaa66-2632-44ab-8008-dda6ae230240.jpg,fist,7.0,2.0,1-3,White,female,16.08,,mediapipe_2d
hagrid,bd5367d1-a829-47d5-a127-b0c9e939ee42,datasets/hagrid_dataset/fist/bd5367d1-a829-47d5-a127-b0c9e939ee42.jpg,fist,7.0,2.0,1-3,White,female,19.73,,mediapipe_2d
hagrid,6cc4d866-b4ba-4fc6-b799-0ac1dea6cf17,datasets/hagrid_dataset/fist/6cc4d866-b4ba-4fc6-b799-0ac1dea6cf17.jpg,fist,7.0,2.0,1-3,White,female,14.04,,mediapipe_2d
hagrid,03a5b710-75ea-4090-a024-057da4c4cfc1,datasets/hagrid_dataset/fist/03a5b710-75ea-4090-a024-057da4c4cfc1.jpg,fist,5.0,2.0,1-3,White,male,32.38,,mediapipe_2d
hagrid,97d0e0d7-f7d1-4347-ba2d-bb888ba213a1,datasets/hagrid_dataset/fist/97d0e0d7-f7d1-4347-ba2d-bb888ba213a1.jpg,fist,8.0,2.0,1-3,White,male,25.25,,mediapipe_2d
hagrid,3ef0affa-47b9-4c8b-9a59-5d26049d9b0c,datasets/hagrid_dataset/fist/3ef0affa-47b9-4c8b-9a59-5d26049d9b0c.jpg,fist,7.0,2.0,1-3,White,female,26.62,,mediapipe_2d
hagrid,5f942f31-ccf1-4e3f-af9c-b9cffc0b6522,datasets/hagrid_dataset/fist/5f942f31-ccf1-4e3f-af9c-b9cffc0b6522.jpg,fist,5.0,2.0,1-3,White,female,38.56,,mediapipe_2d
hagrid,186fab12-8e0f-4002-82a2-622fe2517de6,datasets/hagrid_dataset/fist/186fab12-8e0f-4002-82a2-622fe2517de6.jpg,fist,5.0,5.0,4-6,Indian,male,33.71,,mediapipe_2d
hagrid,137149b6-95a2-452d-8023-11e100618d32,datasets/hagrid_dataset/fist/137149b6-95a2-452d-8023-11e100618d32.jpg,fist,7.0,2.0,1-3,White,male,35.56,,mediapipe_2d
hagrid,e14dea42-4ce7-43a5-87f7-6d6efa7fd415,datasets/hagrid_dataset/fist/e14dea42-4ce7-43a5-87f7-6d6efa7fd415.jpg,fist,4.0,2.0,1-3,White,male,35.83,,mediapipe_2d
hagrid,e4e1c8bb-88f1-4284-b32d-1b38bda9745d,datasets/hagrid_dataset/fist/e4e1c8bb-88f1-4284-b32d-1b38bda9745d.jpg,fist,1.0,2.0,1-3,White,female,30.64,,mediapipe_2d
hagrid,83ef802f-74f3-4d53-8420-f79488c94083,datasets/hagrid_dataset/fist/83ef802f-74f3-4d53-8420-f79488c94083.jpg,fist,7.0,2.0,1-3,White,female,26.15,,mediapipe_2d
hagrid,c3a4e3f1-5a5b-43ca-b76e-3c8c89495fdb,datasets/hagrid_dataset/fist/c3a4e3f1-5a5b-43ca-b76e-3c8c89495fdb.jpg,fist,6.0,2.0,1-3,White,male,34.12,,mediapipe_2d
hagrid,b12f3281-8e4f-4511-8794-c685e9b51c4f,datasets/hagrid_dataset/fist/b12f3281-8e4f-4511-8794-c685e9b51c4f.jpg,fist,6.0,2.0,1-3,White,female,15.83,,mediapipe_2d
hagrid,2f87ad0c-7dcc-402d-b826-e2af6d78f6c1,datasets/hagrid_dataset/fist/2f87ad0c-7dcc-402d-b826-e2af6d78f6c1.jpg,fist,2.0,2.0,1-3,White,male,22.27,,mediapipe_2d
hagrid,737e95bd-4152-4674-bcc9-b19fa561e222,datasets/hagrid_dataset/fist/737e95bd-4152-4674-bcc9-b19fa561e222.jpg,fist,5.0,2.0,1-3,White,male,25.74,,mediapipe_2d
hagrid,23166b26-6e5d-43f3-8550-0af0f73c4c02,datasets/hagrid_dataset/fist/23166b26-6e5d-43f3-8550-0af0f73c4c02.jpg,fist,8.0,2.0,1-3,White,female,16.54,,mediapipe_2d
hagrid,4f833d64-6f25-48e8-b2d4-9258e164c505,datasets/hagrid_dataset/fist/4f833d64-6f25-48e8-b2d4-9258e164c505.jpg,fist,5.0,2.0,1-3,White,female,16.88,,mediapipe_2d
hagrid,a38a475c-11c7-4cd1-ac7c-312c02a40fdc,datasets/hagrid_dataset/fist/a38a475c-11c7-4cd1-ac7c-312c02a40fdc.jpg,fist,5.0,2.0,1-3,White,female,49.47,,mediapipe_2d
hagrid,3754b18e-a273-4375-bbac-d5ec4be374a3,datasets/hagrid_dataset/fist/3754b18e-a273-4375-bbac-d5ec4be374a3.jpg,fist,9.0,2.0,1-3,White,male,44.32,,mediapipe_2d
hagrid,32e458c5-5e32-45fe-ada3-7eed57e64926,datasets/hagrid_dataset/fist/32e458c5-5e32-45fe-ada3-7eed57e64926.jpg,fist,,2.0,1-3,White,female,27.77,,mediapipe_2d
hagrid,762bc6ce-a152-40cc-b8cd-b52412b38e52,datasets/hagrid_dataset/fist/762bc6ce-a152-40cc-b8cd-b52412b38e52.jpg,fist,5.0,2.0,1-3,White,male,31.26,,mediapipe_2d
hagrid,0ead2b1e-12ef-4205-9cce-d4e05adebd5c,datasets/hagrid_dataset/fist/0ead2b1e-12ef-4205-9cce-d4e05adebd5c.jpg,fist,5.0,2.0,1-3,White,female,41.61,,mediapipe_2d
hagrid,06526398-21cd-462b-a167-a4329db1a169,datasets/hagrid_dataset/fist/06526398-21cd-462b-a167-a4329db1a169.jpg,fist,4.0,2.0,1-3,White,male,27.4,,mediapipe_2d
hagrid,082f8114-f27a-4bc6-bb81-4a5b7975ee81,datasets/hagrid_dataset/fist/082f8114-f27a-4bc6-bb81-4a5b7975ee81.jpg,fist,6.0,2.0,1-3,White,male,20.67,,mediapipe_2d
hagrid,251577ce-59dd-47bb-b904-ffff88299006,datasets/hagrid_dataset/fist/251577ce-59dd-47bb-b904-ffff88299006.jpg,fist,6.0,2.0,1-3,White,female,34.3,,mediapipe_2d
hagrid,0f25afc5-6efd-4f62-8e83-b7882d38d692,datasets/hagrid_dataset/fist/0f25afc5-6efd-4f62-8e83-b7882d38d692.jpg,fist,4.0,2.0,1-3,White,female,47.2,,mediapipe_2d
hagrid,2e1664a4-1bcb-4902-8a6b-6c5111d2c4ba,datasets/hagrid_dataset/fist/2e1664a4-1bcb-4902-8a6b-6c5111d2c4ba.jpg,fist,5.0,8.0,7-10,Black,male,13.07,,mediapipe_2d
hagrid,c649f20e-ef22-4455-9838-4af93984ed8e,datasets/hagrid_dataset/fist/c649f20e-ef22-4455-9838-4af93984ed8e.jpg,fist,5.0,2.0,1-3,White,male,36.65,,mediapipe_2d
hagrid,8b30dc65-066f-48da-92cb-95cb9d6bda26,datasets/hagrid_dataset/fist/8b30dc65-066f-48da-92cb-95cb9d6bda26.jpg,fist,6.0,2.0,1-3,White,female,22.62,,mediapipe_2d
hagrid,781b82bd-eabd-46ad-85e5-b7c4152fa0cb,datasets/hagrid_dataset/fist/781b82bd-eabd-46ad-85e5-b7c4152fa0cb.jpg,fist,5.0,8.0,7-10,Black,male,37.48,,mediapipe_2d
hagrid,fb570ac8-ce10-4ddb-8aa9-fbc05b45f37a,datasets/hagrid_dataset/fist/fb570ac8-ce10-4ddb-8aa9-fbc05b45f37a.jpg,fist,6.0,2.0,1-3,White,female,18.83,,mediapipe_2d
hagrid,98529267-1eda-43a6-8e38-245947ecb312,datasets/hagrid_dataset/fist/98529267-1eda-43a6-8e38-245947ecb312.jpg,fist,7.0,2.0,1-3,White,male,35.88,,mediapipe_2d
hagrid,44f029ac-7445-4c17-b5e6-f2e0945fa708,datasets/hagrid_dataset/fist/44f029ac-7445-4c17-b5e6-f2e0945fa708.jpg,fist,5.0,2.0,1-3,White,female,28.45,,mediapipe_2d
hagrid,a56312ad-8bbb-4bf3-aade-3c0fee3c42dd,datasets/hagrid_dataset/fist/a56312ad-8bbb-4bf3-aade-3c0fee3c42dd.jpg,fist,6.0,2.0,1-3,White,female,17.43,,mediapipe_2d
hagrid,cbabd64b-a3c8-4b4b-886a-72b4664b656a,datasets/hagrid_dataset/fist/cbabd64b-a3c8-4b4b-886a-72b4664b656a.jpg,fist,6.0,2.0,1-3,White,male,25.84,,mediapipe_2d
hagrid,8d8a5346-d8ea-414a-96bb-d71436ecbb08,datasets/hagrid_dataset/fist/8d8a5346-d8ea-414a-96bb-d71436ecbb08.jpg,fist,8.0,5.0,4-6,Indian,male,37.48,,mediapipe_2d
hagrid,dac76b70-4ffe-4ee2-a0d6-c046978fbd35,datasets/hagrid_dataset/fist/dac76b70-4ffe-4ee2-a0d6-c046978fbd35.jpg,fist,5.0,2.0,1-3,White,male,34.04,,mediapipe_2d
hagrid,00209a6a-a779-4af7-9307-b2a598406f43,datasets/hagrid_dataset/like/00209a6a-a779-4af7-9307-b2a598406f43.jpg,like,5.0,2.0,1-3,White,male,36.59,,mediapipe_2d
hagrid,59a2a5ff-6300-455f-be43-5b8f8a7ddebc,datasets/hagrid_dataset/like/59a2a5ff-6300-455f-be43-5b8f8a7ddebc.jpg,like,7.0,2.0,1-3,White,male,29.77,,mediapipe_2d
hagrid,d7e2fc03-70b1-4480-a578-dce2c5425ea9,datasets/hagrid_dataset/like/d7e2fc03-70b1-4480-a578-dce2c5425ea9.jpg,like,8.0,8.0,7-10,Black,male,31.11,,mediapipe_2d
hagrid,b4519f9d-e99a-4587-bf0d-2dd679d5b389,datasets/hagrid_dataset/like/b4519f9d-e99a-4587-bf0d-2dd679d5b389.jpg,like,,2.0,1-3,White,female,16.65,,mediapipe_2d
hagrid,c6ff1359-3e79-4cdd-a077-487045ace556,datasets/hagrid_dataset/like/c6ff1359-3e79-4cdd-a077-487045ace556.jpg,like,8.0,2.0,1-3,White,female,30.95,,mediapipe_2d
hagrid,c90baa65-2d8c-4442-80e1-904c46425b52,datasets/hagrid_dataset/like/c90baa65-2d8c-4442-80e1-904c46425b52.jpg,like,4.0,2.0,1-3,White,male,18.56,,mediapipe_2d
hagrid,4f475aea-d364-4e7d-880e-2e0e1170be4f,datasets/hagrid_dataset/like/4f475aea-d364-4e7d-880e-2e0e1170be4f.jpg,like,4.0,2.0,1-3,White,female,19.8,,mediapipe_2d
hagrid,d69e7476-8f47-43a2-b812-d8832767559c,datasets/hagrid_dataset/like/d69e7476-8f47-43a2-b812-d8832767559c.jpg,like,4.0,,,,male,26.09,,mediapipe_2d
hagrid,424faf2f-b56e-4589-a270-b212aebad725,datasets/hagrid_dataset/like/424faf2f-b56e-4589-a270-b212aebad725.jpg,like,5.0,,,,female,21.52,,mediapipe_2d
hagrid,4e77ae3d-2798-439c-a9d1-186e632e783d,datasets/hagrid_dataset/like/4e77ae3d-2798-439c-a9d1-186e632e783d.jpg,like,6.0,2.0,1-3,White,female,22.21,,mediapipe_2d
hagrid,da01af97-c7b7-49e4-9e35-546c01e28a40,datasets/hagrid_dataset/like/da01af97-c7b7-49e4-9e35-546c01e28a40.jpg,like,5.0,4.0,2-5,Asian,female,15.76,,mediapipe_2d
hagrid,d9597682-aa36-4d1c-a974-ac0b41bcb8ca,datasets/hagrid_dataset/like/d9597682-aa36-4d1c-a974-ac0b41bcb8ca.jpg,like,6.0,2.0,1-3,White,male,26.34,,mediapipe_2d
hagrid,51718804-3205-4cc0-8cea-d0a4d3975637,datasets/hagrid_dataset/like/51718804-3205-4cc0-8cea-d0a4d3975637.jpg,like,4.0,4.0,2-5,Asian,male,29.45,,mediapipe_2d
hagrid,acc018ec-9b55-4b52-998f-9a5dbb814b21,datasets/hagrid_dataset/like/acc018ec-9b55-4b52-998f-9a5dbb814b21.jpg,like,6.0,2.0,1-3,White,male,21.31,,mediapipe_2d
hagrid,ee874b59-e1d3-4f6b-bc7a-8dcb9b932a62,datasets/hagrid_dataset/like/ee874b59-e1d3-4f6b-bc7a-8dcb9b932a62.jpg,like,7.0,2.0,1-3,White,male,25.98,,mediapipe_2d
hagrid,7098c9e5-3e62-427a-8024-579cbc852279,datasets/hagrid_dataset/like/7098c9e5-3e62-427a-8024-579cbc852279.jpg,like,5.0,5.0,4-6,Indian,male,22.89,,mediapipe_2d
hagrid,1151eab2-ca84-43ea-bbd8-8da3049d1a02,datasets/hagrid_dataset/like/1151eab2-ca84-43ea-bbd8-8da3049d1a02.jpg,like,7.0,2.0,1-3,White,male,17.57,,mediapipe_2d
hagrid,d9d8a988-2534-4f07-a121-04f253142acc,datasets/hagrid_dataset/like/d9d8a988-2534-4f07-a121-04f253142acc.jpg,like,1.0,2.0,1-3,White,male,32.17,,mediapipe_2d
hagrid,4bbfe07e-e877-4519-bb0c-0c2d0c8a4a7e,datasets/hagrid_dataset/like/4bbfe07e-e877-4519-bb0c-0c2d0c8a4a7e.jpg,like,8.0,2.0,1-3,White,female,30.83,,mediapipe_2d
hagrid,d1171d72-9c88-415f-88f5-f6822e99f167,datasets/hagrid_dataset/like/d1171d72-9c88-415f-88f5-f6822e99f167.jpg,like,8.0,2.0,1-3,White,female,18.53,,mediapipe_2d
hagrid,e1be29b3-1575-4616-beb3-f2702e1fb3d2,datasets/hagrid_dataset/like/e1be29b3-1575-4616-beb3-f2702e1fb3d2.jpg,like,6.0,2.0,1-3,White,male,29.4,,mediapipe_2d
hagrid,1be02bb4-77c5-44eb-818f-b876e496e0e3,datasets/hagrid_dataset/like/1be02bb4-77c5-44eb-818f-b876e496e0e3.jpg,like,4.0,2.0,1-3,White,male,22.82,,mediapipe_2d
hagrid,97ef3c2c-d9f0-46cb-b97f-3f2e83753681,datasets/hagrid_dataset/like/97ef3c2c-d9f0-46cb-b97f-3f2e83753681.jpg,like,5.0,2.0,1-3,White,female,17.0,,mediapipe_2d
hagrid,d5a6319d-a13a-4b39-9d23-7bce7804fe1f,datasets/hagrid_dataset/like/d5a6319d-a13a-4b39-9d23-7bce7804fe1f.jpg,like,10.0,2.0,1-3,White,female,28.19,,mediapipe_2d
hagrid,eba29761-7bff-4c4b-8654-b589e2e5f305,datasets/hagrid_dataset/like/eba29761-7bff-4c4b-8654-b589e2e5f305.jpg,like,3.0,2.0,1-3,White,female,17.64,,mediapipe_2d
hagrid,c920a4d6-c83e-43a7-933e-a9ece575eaa2,datasets/hagrid_dataset/like/c920a4d6-c83e-43a7-933e-a9ece575eaa2.jpg,like,5.0,2.0,1-3,White,male,41.99,,mediapipe_2d
hagrid,0a20cb22-3807-43f4-b1cb-584fbc609aa2,datasets/hagrid_dataset/like/0a20cb22-3807-43f4-b1cb-584fbc609aa2.jpg,like,7.0,2.0,1-3,White,male,21.91,,mediapipe_2d
hagrid,2be8319b-6c19-44fb-b8b2-62139fbc522d,datasets/hagrid_dataset/like/2be8319b-6c19-44fb-b8b2-62139fbc522d.jpg,like,7.0,2.0,1-3,White,female,24.88,,mediapipe_2d
hagrid,385ced79-bd4c-46a4-a255-acc58a70f852,datasets/hagrid_dataset/like/385ced79-bd4c-46a4-a255-acc58a70f852.jpg,like,8.0,2.0,1-3,White,female,20.42,,mediapipe_2d
hagrid,ef0f13bf-cb5f-4d0c-b87d-2f460c7d3e53,datasets/hagrid_dataset/like/ef0f13bf-cb5f-4d0c-b87d-2f460c7d3e53.jpg,like,2.0,2.0,1-3,White,male,19.15,,mediapipe_2d
hagrid,c9ed2782-0b2f-4de4-a1b8-85896de36d76,datasets/hagrid_dataset/like/c9ed2782-0b2f-4de4-a1b8-85896de36d76.jpg,like,7.0,4.0,2-5,Asian,male,22.32,,mediapipe_2d
hagrid,fa7fbbca-a610-44c4-ae28-898a5ccdf21e,datasets/hagrid_dataset/like/fa7fbbca-a610-44c4-ae28-898a5ccdf21e.jpg,like,6.0,2.0,1-3,White,male,43.73,,mediapipe_2d
hagrid,bd5b3b77-5e03-4216-8a55-3681f3ca4992,datasets/hagrid_dataset/like/bd5b3b77-5e03-4216-8a55-3681f3ca4992.jpg,like,6.0,2.0,1-3,White,male,42.87,,mediapipe_2d
hagrid,be8980f2-9e4a-4071-9257-707dab84a20b,datasets/hagrid_dataset/like/be8980f2-9e4a-4071-9257-707dab84a20b.jpg,like,6.0,2.0,1-3,White,female,26.14,,mediapipe_2d
hagrid,ed4c3551-c335-4d7f-a04a-7d52c8f0fe6e,datasets/hagrid_dataset/like/ed4c3551-c335-4d7f-a04a-7d52c8f0fe6e.jpg,like,6.0,2.0,1-3,White,male,40.01,,mediapipe_2d
hagrid,193b85fe-388f-48b9-a82b-5c6f1c2513e6,datasets/hagrid_dataset/like/193b85fe-388f-48b9-a82b-5c6f1c2513e6.jpg,like,5.0,2.0,1-3,White,female,35.6,,mediapipe_2d
hagrid,edc55127-6ac8-44d5-9295-7e05a2a436aa,datasets/hagrid_dataset/like/edc55127-6ac8-44d5-9295-7e05a2a436aa.jpg,like,5.0,2.0,1-3,White,male,24.75,,mediapipe_2d
hagrid,7c8a0af1-4a80-49bc-8fa5-a9021845ecf5,datasets/hagrid_dataset/like/7c8a0af1-4a80-49bc-8fa5-a9021845ecf5.jpg,like,5.0,2.0,1-3,White,female,18.95,,mediapipe_2d
hagrid,535f8ff5-6385-46cd-a340-49b3727e71b5,datasets/hagrid_dataset/like/535f8ff5-6385-46cd-a340-49b3727e71b5.jpg,like,9.0,,,,female,24.86,,mediapipe_2d
hagrid,f98864d3-2b82-460b-875b-1b33963a682b,datasets/hagrid_dataset/like/f98864d3-2b82-460b-875b-1b33963a682b.jpg,like,5.0,2.0,1-3,White,male,20.12,,mediapipe_2d
hagrid,284548d9-5ce2-4dd4-b75c-790d7a17a494,datasets/hagrid_dataset/like/284548d9-5ce2-4dd4-b75c-790d7a17a494.jpg,like,7.0,2.0,1-3,White,female,13.46,,mediapipe_2d
hagrid,f1bfe176-5a99-407b-80c5-dd839f590fce,datasets/hagrid_dataset/like/f1bfe176-5a99-407b-80c5-dd839f590fce.jpg,like,6.0,2.0,1-3,White,female,26.9,,mediapipe_2d
hagrid,65c04aec-7ae0-433b-9479-7f743b701105,datasets/hagrid_dataset/like/65c04aec-7ae0-433b-9479-7f743b701105.jpg,like,5.0,2.0,1-3,White,female,19.7,,mediapipe_2d
hagrid,2e643119-9272-4c89-b89b-bf63ff9f396b,datasets/hagrid_dataset/like/2e643119-9272-4c89-b89b-bf63ff9f396b.jpg,like,6.0,,,,female,25.8,,mediapipe_2d
hagrid,13e6b89f-56e8-4e44-8e0a-a622925d7b62,datasets/hagrid_dataset/like/13e6b89f-56e8-4e44-8e0a-a622925d7b62.jpg,like,4.0,,,,female,27.1,,mediapipe_2d
hagrid,1eca2367-ea77-4911-a9c2-a24e0949e6c6,datasets/hagrid_dataset/like/1eca2367-ea77-4911-a9c2-a24e0949e6c6.jpg,like,4.0,2.0,1-3,White,female,26.13,,mediapipe_2d
hagrid,570e13fe-7472-4ebe-aa3c-b8fd50df6c51,datasets/hagrid_dataset/like/570e13fe-7472-4ebe-aa3c-b8fd50df6c51.jpg,like,4.0,2.0,1-3,White,female,16.58,,mediapipe_2d
hagrid,dd989c74-3d0e-419d-8f4b-2e0295f50bf8,datasets/hagrid_dataset/like/dd989c74-3d0e-419d-8f4b-2e0295f50bf8.jpg,like,5.0,2.0,1-3,White,female,14.59,,mediapipe_2d
