gesture,image_id,leading_hand,has_local_image,image_path
palm,0cdf316e-d82d-4660-8d61-358cef9e316d,right,False,
palm,ede88f22-0f6f-4d21-ac40-e05e995ce1d4,right,False,
palm,d3b448f9-5a73-4497-8fd3-bca6a508d302,right,False,
palm,8dfdf07e-afd6-4b54-9934-28dfafe19c89,right,False,
palm,aebf2928-437f-4dd8-87f6-ce1330a55fd2,right,False,
palm,a68c8ef0-a299-4916-a790-a078350a7837,right,False,
palm,4d3f8616-5273-49cd-9e5c-34b149cbb521,right,False,
palm,f2eca311-e9c1-49ac-a4bb-72adfc7951a2,right,False,
palm,6f4cb1f2-55a8-4287-908b-70930288768e,right,False,
palm,672cbd51-659d-4692-b288-db673fa9298c,right,False,
palm,70e13904-5170-49c9-bf7d-47c12cca7d93,right,False,
palm,5bbd24e0-3dce-4fe4-b3f6-6a30a047c88b,right,False,
palm,78c7bea6-72c0-49cc-ac4b-d00b203e4661,right,False,
palm,42930b3a-1750-4814-a922-ea89c6b64d24,right,False,
palm,0901fd71-f8c6-4376-a6f9-de7f3470869b,right,False,
palm,77afacdb-7cbc-4c96-95af-c18a66964199,right,False,
palm,c58ca38b-669f-401a-b3f2-0bb050515e23,right,False,
palm,25833f07-5ab5-4a67-b8eb-d1fa1948bd5c,right,False,
palm,d0edf99e-38cb-4462-a245-093249aab313,right,False,
palm,fc45e1c8-3d33-484e-843c-9b3ea85f34e8,right,False,
palm,80673897-5ba2-4b92-b046-fd4944e7cc79,right,False,
palm,212f2603-3379-4aeb-b00a-f3677f5782b5,right,False,
palm,b1c55e71-3a6e-4601-929c-1b230d616115,right,False,
palm,0b986e2a-6eb5-4a94-8a94-f9ac3a4d4c35,right,False,
palm,7821d24a-92d1-4f0a-8485-a52df0f82081,right,False,
palm,9ee409ff-4c92-41d4-8c15-367f6770d318,right,False,
palm,4f04c7e2-3bf9-4f78-b185-350af5d67f24,right,False,
palm,808e17ae-b498-49cb-a1f7-d5b165b38c70,right,False,
palm,e1b06abb-2847-4b33-b65f-823432518759,right,False,
palm,5c1765ed-4b59-4d06-9900-5e6277959d8c,right,False,
palm,669f6d64-8cd5-46bd-90ba-41830649781c,right,False,
palm,22d09a73-8c78-498a-8c4f-793706fd48b0,right,False,
palm,42ba72a3-41cd-4957-ac8b-003f87c3a9fe,right,False,
palm,5da067d1-aa79-4bd6-8746-8551f398af8f,right,False,
palm,b25ad08b-2058-4ab2-b2ab-8cc29a0c9d3e,right,False,
palm,33a162c4-5153-41b2-aefb-052238bde1fb,right,False,
palm,89211419-b7f1-4d25-8502-fbdfdb079198,right,False,
palm,00a6bf6c-ffb5-43b2-b380-89967eae2454,right,False,
palm,3857612e-d37b-4e84-aa79-c08ec07b396a,right,False,
palm,f7b0ba26-3572-4a8f-b1f1-51471e005df3,right,False,
palm,9b2fee5a-e47f-4c14-8ae4-b019506c8cb4,right,False,
palm,0de12dbe-8fbb-4d7d-ab99-ed5cd95b697e,right,False,
palm,b94039dd-00ce-4c4f-b07a-425e89fd0cac,right,False,
palm,16f8db9d-436c-4f23-b3b3-a9f9cf3d6360,right,False,
palm,f8e45c56-e915-4d96-80bd-c33f753513f3,right,False,
palm,546d6d62-e1d7-4125-9b81-3218dba2e05d,right,False,
palm,3582b6ce-2b72-4c91-bba2-3d6ecd919a8c,right,False,
palm,9cdd2ee1-4c68-4731-a2d7-51f3338df22b,right,False,
palm,2eea3943-8383-48ac-a028-234ea373d95e,right,False,
palm,a064d45e-0091-4612-be72-8966be082eba,right,False,
palm,b33c63c1-57f1-4721-bba2-4d92627bb8fc,right,False,
palm,dd02366c-151a-4d8c-b593-a3a4f5151d01,right,False,
palm,473d2b91-07ef-4f75-a2c5-83d075d956dd,right,False,
palm,9e7caa7d-f7dd-472c-a77a-83dd63f4078c,right,False,
palm,a26872e3-59ba-4a17-ac98-b7b5d0328137,right,False,
palm,f8a319af-f93c-4515-a279-3067344ca1af,right,False,
palm,75bcc316-6afc-430e-b2e7-0ce5b21ca82b,right,False,
palm,696f0685-8ae3-4195-933f-bdd6f72f2c6f,right,False,
palm,58d29ebf-4e4b-4d5e-8283-b8b221cffc16,right,False,
palm,ab6e4303-e0b2-4545-b958-80873a07e715,right,False,
palm,f7c33d0b-5115-4e5a-965b-915d0b0c213e,right,False,
palm,cd3f961e-730c-4a67-aef1-05c0bed1430d,right,False,
palm,02bc27c1-5d12-4510-9113-978ceac9f738,right,False,
palm,6cdb25de-5ac8-4162-96bb-da08374f203b,right,False,
palm,89ff714f-6aca-41fa-92ae-d3a5fb3fde68,right,False,
palm,4ca6cb58-645d-44dc-8ac6-d1047f7a0808,right,False,
palm,72fa98a3-2047-4526-9723-030341cfd24e,right,False,
palm,35715c9e-6733-4879-872a-df0bca9696d9,right,False,
palm,f295c9c7-2f8c-4b96-935f-8ff571a5ae4c,right,False,
palm,74e1dfc3-3a4c-4eaf-8f9e-93c2f2e06747,right,False,
palm,9e58fff8-a2f4-4a75-9181-931c76ee9dff,right,False,
palm,bb250965-afd4-451f-a944-214c8f34f24a,right,False,
palm,06e127de-14b3-4d9f-b574-3e7fcf1d3d09,right,False,
palm,2d03878a-7f1a-4823-b6da-12168a5ebb61,right,False,
palm,66cb4f33-4a8e-4311-80a8-3b1c5cf719ed,right,False,
palm,d9a9e027-8729-4fd7-ab1a-4c85893e099e,right,False,
palm,08c35e05-8a87-4232-96ab-cd1603f6f2c9,right,False,
palm,9ea8c8f8-dd95-43d1-bd93-eb385ec3382e,right,False,
palm,953d0ec9-9fba-479d-9951-abbb6800e62b,right,False,
palm,2625defd-9245-4955-974b-021f5708e198,right,False,
palm,dacb734c-16f9-4858-aae1-6c801653f9e9,right,False,
palm,134288fb-731d-4603-a36c-d6c77fdc38c4,right,False,
palm,b6db46fd-ecb8-4566-b85f-81361a57fed6,right,False,
palm,73493bd0-849f-42be-a1b9-88f7d53dfd5d,right,False,
palm,b7e964be-880a-4146-9d04-fb6759cafb54,right,False,
palm,9a3b2257-7bb3-4453-924e-9eefe4c47154,right,False,
palm,c56d3afc-9477-4605-880b-dd17d10f9869,right,False,
palm,3a5300cb-562a-44bb-a187-9b19d5972d62,right,False,
palm,1142cf1d-98db-42ba-860e-2467d47257cd,right,False,
palm,ff14fee5-26f4-45aa-9b36-48a850ca3e06,right,False,
palm,55a63655-af2b-4fbe-b2dd-c7a5d599696a,right,False,
palm,fec90180-bff7-4f9a-9c26-510dfd233224,right,False,
palm,496cc640-0dca-4ce7-8f0a-b959bd1ea793,right,False,
palm,c4a3af41-4d08-45c6-bc7f-b10e4dee7fac,right,False,
palm,2da68d15-b43e-4dea-a3bd-ecc66c77b81b,right,False,
palm,8c4f6a3b-6852-4494-901d-7614cb951274,right,False,
palm,a121a798-6af6-49b8-b2d0-6ebbf8672156,right,False,
palm,e4c2e3a3-1b34-4ad1-9da6-7a3fc0df5020,right,False,
palm,053b1b0b-d67e-4440-8665-981b1e502ba1,right,False,
palm,bfa2d595-bf36-45c0-91bc-c0de3089a037,right,False,
palm,e9fcdcd3-ae24-4b8d-832d-f852f7c7a268,right,False,
palm,a8c49f93-7cf4-4dff-8823-67d97bf62dfe,right,False,
palm,bdc857c6-d6a0-4099-976f-dfa261e7b411,right,False,
palm,6d0b6466-2b92-401b-94c7-a36746fbf654,right,False,
palm,b5f1ca67-7508-469a-971c-b78c2d2b5184,right,False,
palm,9390d3e4-106e-4bf7-a87a-6ed14c1892ba,right,False,
palm,26357bae-d2db-4089-8935-2f9510ed998b,right,False,
palm,b524fee9-3883-4638-a4ba-594d5476446b,right,False,
palm,6b1bec5d-8f74-4b32-b1b6-419acdd91678,right,False,
palm,9348a044-fc4d-4649-b771-4b7e4df22c50,right,False,
palm,f4d17ced-cc54-480c-bad8-01c0830c476e,right,False,
palm,a8977558-2e29-4d3f-bf78-3fb178b51971,right,False,
palm,270b0078-80fc-493b-88c5-ed24d3919fe6,right,False,
palm,81e37c92-8f40-4922-b697-f8a7e2e855e6,right,False,
palm,e8e67c66-3ddc-4f50-9818-e4effc3325fd,right,False,
palm,e0ce11d5-f6ad-4101-8c46-719322bb91b9,right,False,
palm,b465d7b5-1645-4bd9-a1ca-447ee9ef6d94,right,False,
palm,80b70705-c247-4a89-98f5-c9b7dc3039cc,right,False,
palm,f96775cb-a335-45b5-8317-aba481cb72d2,right,False,
palm,86323b1b-199b-41ff-86d3-7aa28b2a1712,right,False,
palm,335b1292-ab5d-4657-b3f0-658109fb5d8b,right,False,
palm,184ab459-a0e8-4f51-8add-7c5e95caa739,right,False,
palm,8c156ac3-c2d8-4f3f-b288-235d1ab1d563,right,False,
palm,7d5be395-819b-46d6-9c22-1022d026ae3e,right,False,
palm,5319ba28-640a-4942-ac25-d6e8cc06b600,right,False,
palm,c9977469-f4e3-4dec-980c-11dc18e2a164,right,False,
palm,0d68a582-7cc9-4876-8e3d-9902f22e98f8,right,False,
palm,04c639f6-b430-4a88-99ce-ff9dc9caac73,right,False,
palm,9dc11bb2-f758-4cee-af14-c2207c140d67,right,False,
palm,80a9b9d4-cedf-48b0-bd8d-a10203109887,right,False,
palm,507a0df5-95a3-4156-9a25-601a55effbc1,right,False,
palm,8c77796c-4821-421f-b051-c7df94670c90,right,False,
palm,2588de31-99ad-4d70-99c3-7d0d6759c169,right,False,
palm,e0fed23e-8d34-4265-ad80-dccfa2798674,right,False,
palm,bbeed288-0077-4682-a7ec-30abbc15dc96,right,False,
palm,65c32fb8-ec21-42d1-b578-60d579d01716,right,False,
palm,bb6d70a4-b383-4067-bcd2-aa2a918e0365,right,False,
palm,40a9ec08-d176-4f8a-a7d3-02cac5e30583,right,False,
palm,e186e7c3-3836-48c5-b6fa-cd80dccfd959,right,False,
palm,12474d41-9b59-4640-adba-dbb936fe3038,right,False,
palm,96799679-17d6-4477-a68b-5bb7c2eb3f31,right,False,
palm,812aa537-4ff6-4755-bc10-9716a184319e,right,False,
palm,29abff95-1fbb-4971-9ec0-4d6450ad09b6,right,False,
palm,8e44124b-172a-4d1f-b474-7a00102a1c0e,right,False,
palm,732720fb-c703-4860-a8a2-5c0d626f912e,right,False,
palm,3e717dab-fa28-47f5-808c-43288a745c5c,right,False,
palm,c427c48d-96fd-4917-bb7b-963ac20f1f7f,right,False,
palm,e11a4402-2508-488d-8868-743eb05fa786,right,False,
palm,0fcce18d-ed58-4011-a768-5033a7dd36d8,right,False,
palm,eacc973a-8f0f-4e54-a411-39a047087a90,right,False,
palm,a8a86b1f-c23e-4ec7-825b-24dca595a30d,right,False,
palm,d47e510c-c612-41cf-8fc1-11c3549a3337,right,False,
palm,8663c2ef-e9be-40a9-b60c-e6117c775231,right,False,
palm,bc74c283-6962-4647-91ca-c2d8a5c807d7,right,False,
palm,8d51a1f2-a8f9-464f-a1b5-64a17dd77291,right,False,
palm,e9f1a81d-9dd3-4dd3-969e-64cc0022b398,right,False,
palm,e1f38368-bf28-4fe7-8656-e9ae31908229,right,False,
palm,d08ea80d-0086-4c33-90af-01f106f2f6e5,right,False,
palm,b175fca6-699e-451c-92c5-fd639a4c0aaa,right,False,
palm,7ee404b7-d6d5-4ffe-8bd9-7af01e73f6ac,right,False,
palm,974aba6d-d9c1-4c2c-b987-87f37d3040d0,right,False,
palm,96add48d-1bc0-4998-8956-4afdee9c2575,right,False,
palm,a29e4a86-67ed-412b-a64d-90ae0f0a60f1,right,False,
palm,2ad3ff1c-d6d7-4618-a9df-6816e7bf3130,right,False,
palm,84a7cdc8-95a8-45bc-afbc-108a39a91670,right,False,
palm,b9062535-d224-46a4-8a83-ec894212856f,right,False,
palm,d1a5d1d5-6f2c-433e-b18d-b7800cb1cd9c,right,False,
palm,afde4c00-c9d8-41d0-a06c-b3be5054c945,right,False,
palm,675c17a2-1ce4-4c9b-9c2c-3a6ad778ca50,right,False,
palm,5ec6c7d3-db01-4b0d-83d5-6521a19bebf7,right,False,
palm,f44d5e9e-8d6b-4947-b87c-841e0deb9025,right,False,
palm,de1348a3-b46a-4e6d-aeff-4bfe93aab648,right,False,
palm,05a306dc-d6bb-44bc-9743-39e7728de061,right,False,
palm,66f8782e-255c-4b1c-9aae-d384c1790509,right,False,
palm,bbc9afbe-fcbd-4191-b2f1-4f99f16c5009,right,False,
palm,b49a2d49-fd93-4513-b642-b8fd67df55ba,right,False,
palm,19663b09-7e2f-4f21-99a5-792b6e37a27f,right,False,
palm,217cef1a-3ee0-425d-b0e6-f0f4d8eeb0b8,right,False,
palm,0201037f-481a-451c-b5ec-fa6984c61bae,right,False,
palm,9504410e-b04a-4bf8-aac5-47629d2e5841,right,False,
palm,1fcfae7d-9f76-4485-9045-6c106380108f,right,False,
palm,4181452f-8135-4f1b-b572-8c5b836a89f5,right,False,
palm,f36c19aa-caab-4a70-8013-871903571612,right,False,
palm,1f4c1721-0834-41eb-bb71-598bcba63b6b,right,False,
palm,b54c02e0-e19f-450f-9dfc-e6ecf5ff18c7,right,False,
palm,41572578-0cc4-46fc-a4db-c8502729a314,right,False,
palm,c56847ed-9d16-4375-be1e-3e4f48b7b5d9,right,False,
palm,c822f3b7-2275-4d87-a773-b16f61f9b798,right,False,
palm,6cb39b2b-d2bc-4838-be98-76c06b0a7ab0,right,False,
palm,62b18864-f1dc-4dc9-a64f-89d593e59891,right,False,
palm,8a225618-ade5-4bc3-ab01-2ccfaa420753,right,False,
palm,7c0ea0ca-7043-4ca0-b44a-7dcaab71ed9f,right,False,
palm,6d25fd1b-9ee8-4c60-8ee4-bc66c60e0d82,right,False,
palm,3744ae75-182d-4c05-a6cb-399f34c87e2c,right,False,
palm,a219f501-ea17-4f87-8648-16acb163f591,right,False,
palm,f32fe2ea-2b82-4f11-84d3-754c2e61c73e,right,False,
palm,451730f3-47ae-4975-8bc3-46b023a26f8a,right,False,
palm,d38e3743-c96d-40a1-95e9-6bb217ea0662,right,False,
palm,e7f684b9-53c3-430c-a5ea-a1908534ddb0,right,False,
palm,c22d98bd-ab95-4709-9319-017aa7c38224,right,False,
palm,b694d8a3-0176-4ed4-b50e-aae97b33ae94,right,False,
palm,1ff32b62-a078-4ab8-b720-186e513f39ce,right,False,
palm,51fc43ef-49e9-4fd8-a135-fc8c60a0cd20,right,False,
palm,10822c9c-8c37-4812-beeb-678da3e61d8a,right,False,
palm,665961ca-afa6-4003-8f1c-9db18985119f,right,False,
palm,bf10341f-c24e-4b7f-a852-33b66941ba8f,right,False,
palm,dd5c0587-8ee3-4b32-ac72-67b37c8bb735,right,False,
palm,6ee3f52c-265a-41a2-97d4-53ee5d3d8620,right,False,
palm,4680add6-e5c0-4fa4-9ee7-1385fca2fb4b,right,False,
palm,b8764fb2-1cd0-4171-8c4c-95a936185a47,right,False,
palm,d7f635a8-c83e-4c5f-9705-24c64611b6c1,right,False,
palm,812ace9e-8858-4b44-be46-6b9161e4f421,right,False,
palm,c88717ce-89e8-445b-a913-2c56d9f83b6c,right,False,
palm,86fbd93e-7e41-48b6-b353-bcea6713bee1,right,False,
palm,8d6e5ea7-e210-4a33-8e5d-82067f234a5e,right,False,
palm,47e1ec24-0c3b-46e2-8f98-8c5b4ebd2a1e,right,False,
palm,b890abf6-6de0-477b-b84e-7bd970f24d3a,right,False,
palm,853d76c3-11c7-4024-b99b-3d57c80736b0,right,False,
palm,5fe0a245-2a1a-458f-8711-044a577b851b,right,False,
palm,8fabb5d9-87e3-4640-bdd5-d6db99e65162,right,False,
palm,1b7bc07a-e6d4-46f6-a4d4-83566c973849,right,False,
palm,fd95d622-2d62-4b9a-91c8-78144df061d0,right,False,
palm,b3f5da74-d5d4-4f53-9c2b-edb9ec10236f,right,False,
palm,7ae55817-400f-4176-b5c0-c4e6ac91d50a,right,False,
palm,410cda16-d4d1-4347-bc67-f124759f09ef,right,False,
palm,052ec145-8652-42d6-85e9-0d59858c2984,right,False,
palm,d9b75abd-f584-4e9b-98ef-86cf589c5f7f,right,False,
palm,1bc5d8f7-1424-4ccb-b8e8-391bf49af4c4,right,False,
palm,832c50f6-5146-409a-ae3d-64dfe3d559fe,right,False,
palm,2016224e-2fe4-494a-b2d4-8c4b272ce8ca,right,False,
palm,60e99a28-01f2-4293-bff9-1184e53952b0,right,False,
palm,0e05219c-3e42-4c1d-be9a-dda71119879b,right,False,
palm,509b2228-df15-4363-8c16-80bd9726e719,right,False,
palm,dd399ba2-2f48-48a9-b85d-b944535ab029,right,False,
palm,a4609565-027e-4c6e-a6b4-c9a4510ac621,right,False,
palm,e052707f-7de0-4647-9645-7e6188dcb7ec,right,False,
palm,d4b05b9f-4fd3-4bd9-9b67-de110976b889,right,False,
palm,f6cea4e9-2c7d-4b8c-bd60-b3418f0189a7,right,False,
palm,16683491-2174-4d43-80d0-7254389e04a8,right,False,
palm,357c941c-3f00-4668-93a5-d16b316d07b6,right,False,
palm,ef140297-8704-4bd4-86b1-5c4064b91963,right,False,
palm,8b9579c5-f81e-40c1-87fc-aa82a2ba932d,right,False,
palm,433c06d6-96f5-47f0-9fd5-e4545c0e0215,right,False,
palm,330a148c-10c2-409a-8463-c0e8f59601cf,right,False,
palm,e163baa2-d66d-48e7-8f9a-117fc8b2620d,right,False,
palm,4983530b-b473-41d4-8623-24ad21708236,right,False,
palm,a2ba4cba-a089-423d-9393-e63820093419,right,False,
palm,c973fa67-0017-4377-bd64-26ff2c8f41fc,right,False,
palm,5295794f-aea9-4ad4-962d-d2ef54ddb928,right,False,
palm,faefd422-9a5b-4534-b3b9-e397f9666b48,right,False,
palm,97d725b2-4882-4ffc-b0f3-3b6096b9e57c,right,False,
palm,e34d2ff4-ab93-4395-aa46-86bb376eca7f,right,False,
palm,0228052f-94ca-4421-8d2b-2925fb94ad93,right,False,
palm,39e5f070-0d4f-4690-b340-966a49b0170b,right,False,
palm,09db58d8-eee2-4ae5-98bc-b6f1e10715de,right,False,
palm,4081da57-2a45-4347-8927-96ef77704fd2,right,False,
palm,81a239dc-01d5-47db-b109-8bccb530ec91,right,False,
palm,80103f7f-29ec-471c-b142-a3c7ad8ce9f1,right,False,
palm,5bc005a7-499b-4ee0-a54f-2b95d0f30fac,right,False,
palm,96d7293e-a876-4d69-abb0-08f285596388,right,False,
palm,d9ef27c9-9990-424e-9432-d19710566847,right,False,
palm,a863839a-479a-4586-880a-99e572d5d062,right,False,
palm,00f0d8e7-c81c-4983-aad9-f7f65cbdfe79,right,False,
palm,39c84518-dcb0-428b-ad1c-bb087c382390,right,False,
palm,30ad4871-aef8-4496-a024-1156d2e97b89,right,False,
palm,596ca751-dee1-4266-8378-139484b856b8,right,False,
palm,d94d9d92-7d74-436f-aa1e-b79cca32e3fc,right,False,
palm,bb09e82d-f04a-46e4-9c1e-67baed6ac908,right,False,
palm,f4b9836e-c834-466f-a493-5860c7c8175b,right,False,
palm,874b6666-b954-449e-b1ae-97eef6992aa7,right,False,
palm,a3636d58-8ecf-4007-a25b-fee07856eb65,right,False,
palm,2fe329fd-f978-47bb-823e-bda234c65a73,right,False,
palm,5627d963-d4ea-4623-9b1b-8e0048506cf0,right,False,
palm,4e5812fc-325b-4c9b-8baa-afd1c35f0554,right,False,
palm,87b4a7c2-6b05-4203-a40f-2fc480787ea8,right,False,
palm,14702821-41b9-45b5-b725-c68f62cfb652,right,False,
palm,7ffc0ac5-350e-493b-9cd7-72b0b62ee63e,right,False,
palm,d73e70c5-bf1f-4f36-8a01-36ff314c521d,right,False,
palm,3d71dc59-12e5-4bae-8610-c8782ec43dba,right,False,
palm,89558cf7-c4ba-490b-ba22-9c1cb3504916,right,False,
palm,8f0e2588-b9eb-40b1-b6a0-0e4184ac0a5d,right,False,
palm,d54f8512-ba44-4427-b792-09edf2a67d0a,right,False,
palm,6b85127a-7aa6-4b0e-83af-20f5dc0775ab,right,False,
palm,25763812-ac64-4ced-b0ed-85686482b844,right,False,
palm,9afea093-8404-43dd-bd7e-b8231a2f9df5,right,False,
palm,57ece079-a192-4736-9224-4c57e1f9d099,right,False,
palm,55cd36bb-1891-4538-b84c-49b282a3f546,right,False,
palm,31c3f812-31c6-485d-9167-209d0d165627,right,False,
palm,dbd0e4e7-04de-4d2c-925a-64ead70c2885,right,False,
palm,35bb50dc-d949-483b-95d5-b7b557d3757a,right,False,
palm,09a299a9-7907-42ac-ac45-5c6e63f14f8c,right,False,
palm,be6bae9d-a227-4920-a41c-67f486f8cb2f,right,False,
palm,eb78583f-2e2e-4148-bfdc-1113056c4a7c,right,False,
palm,463d82d3-3bd5-4831-8c39-e27abda9cd80,right,False,
palm,08788ac1-aba2-4649-bb8d-e6fbbae6fbfb,right,False,
palm,549f5203-e96a-40d6-8be4-2081507a1d24,right,False,
palm,e7a00481-5a53-4977-9c3d-298ad513776f,right,False,
palm,bbbf2d2d-bdd9-426b-a04d-e76819665470,right,False,
palm,50f2f442-3a86-4f15-bdb6-2ec0870fa7fe,right,False,
palm,1a11dde7-5791-41f9-a66e-69f6f2316130,right,False,
palm,d06678d3-b13c-4fb0-a1cd-c014a4bfbf2b,right,False,
palm,6426f5f6-4c4a-4de6-ba05-7c7b37ca02d4,right,False,
palm,ff8ae29f-fdd2-488e-8d4a-5917e19775ba,right,False,
palm,4f436d13-b344-4b48-936b-fa9bd1635c9f,right,False,
palm,c44d3c78-2ee3-46b5-aaf6-37b2fffaf233,right,False,
palm,be4964bc-8982-469c-8740-238496dd3e28,right,False,
palm,bc0f3b82-6b6f-4a7e-82ee-37abd86e7e23,right,False,
palm,960d71fc-76a4-4514-8abb-de3bc889383d,right,False,
palm,7e9535e6-6a1e-48a1-8f7d-52c8159d8826,right,False,
palm,9ec745aa-3e0a-4feb-8fea-a41371f6b373,right,False,
palm,3644c026-bf0f-42bc-9718-76d210112145,right,False,
palm,d4be5aab-e3d4-4ebe-9a2d-ab29c24437ca,right,False,
palm,3df6f86a-11bb-49b0-a8d0-8619e4e643d7,right,False,
palm,d26de378-6c63-4c74-bad2-b58ec106ce39,right,False,
palm,349a5bd8-c94c-4b56-be6e-3dbba6c3a0a3,right,False,
palm,78b625fa-2094-43f5-beb6-909f843a835b,right,False,
palm,fbf21121-bb8f-4656-87f2-dad860ca879b,right,False,
palm,9c3ddfc4-11a2-4ddb-82fa-1731306825bf,right,False,
palm,57477dd8-2fa3-46cb-a329-a89a9253e321,right,False,
palm,6edbc15f-4026-415f-adf4-b6e0c62bfe9c,right,False,
palm,138ec69c-3c4b-4992-b0f3-3f88866000ab,right,False,
palm,6d78987f-3bd1-48cc-adbf-89072d279daa,right,False,
palm,efc97a03-133e-4b33-9b1a-3b65f488207b,right,False,
palm,19ee8fe2-da14-4f61-a968-43b85e456f6e,right,False,
palm,87c771dc-65c6-4b69-ba53-c846ae28c377,right,False,
palm,147f9122-297f-4913-88a2-6b43545d7ced,right,False,
palm,9273df7b-6670-4840-a9b3-1a819fa2f3e2,right,False,
palm,b1dd79cf-1b4a-4e1f-b357-793d638c994a,right,False,
palm,826f90e4-59e0-4d14-8b40-cfee209d3f39,right,False,
palm,b570c8fc-9921-4042-b376-eae71d2b4abb,right,False,
palm,b3306ed9-9277-4157-8560-1c61b96207dd,right,False,
palm,3034891a-1972-468d-9e81-c2967c745d14,right,False,
palm,3ca83b26-a6ce-408d-bfb9-44c406346097,right,False,
palm,413419a6-e9a4-4d68-b17a-ede5107b16d9,right,False,
palm,cf1f1876-6df0-4e1c-b994-df5d8c91db80,right,False,
palm,cd311652-4cf8-435e-a6b9-5cd013c258f5,right,False,
palm,f5924ea7-905c-4748-b467-4e05141a89bf,right,False,
palm,54eeb5c6-0279-49a1-8fbb-c52150a2360c,right,False,
palm,b4de0e5e-e7b1-45a6-b76d-8ea75b94da7e,right,False,
palm,ab99df83-0cf7-4031-8cd2-51fbe2c37495,right,False,
palm,b2d3f0ac-1ad3-44d4-8247-23cad9ad940f,right,False,
palm,79d7eba4-751c-48bb-8704-b142143dd542,right,False,
palm,1144fce8-7bee-4468-ab92-b607863fe501,right,False,
palm,5916c80e-2fa1-4a18-beca-eafe40bb05f0,right,False,
palm,b504ab2c-ee31-4ff0-9251-2c3e789a5f64,right,False,
palm,0077dc9f-e71f-48e8-aa5b-5d1181ccdf03,right,False,
palm,ec64c7ea-c2fc-48e5-ab2f-d4c5dbd7b224,right,False,
palm,656ed719-8515-4a6c-aa2d-50da8f522d63,right,False,
palm,71c3b833-6d14-47d3-b792-4d9cd501f8f4,right,False,
palm,1bc769b2-d6ea-4378-9346-986ea2bd843e,right,False,
palm,e82fcb2d-981c-468f-8250-4bb36fdedbb0,right,False,
palm,20b9d93b-58d7-4843-85fc-c8ccc79c04af,right,False,
palm,a3b6ec8d-774d-4211-8969-91a1af5ed348,right,False,
palm,5e06f1f9-8f1c-44bc-b1e2-505418464936,right,False,
palm,90824a7c-cee1-4851-acf7-f1b3957d6041,right,False,
palm,d80f41fa-7976-4d7d-aa79-82fa27154817,right,False,
palm,46d48f91-1021-4225-8f03-22468554f5b2,right,False,
palm,21fc87a8-03d4-4168-b723-ab1fdfe6ca9f,right,False,
palm,82cdf109-7826-436c-b6c4-145c9c00e6b1,right,False,
palm,f9b4a694-d1a5-4253-9ae4-34c5b723b8a3,right,False,
palm,6035e113-59ce-4318-9b66-3255614632ca,right,False,
palm,979254e2-187d-4985-905c-d7b0c64fe232,right,False,
palm,620a9947-2783-472f-9182-3c13c0d3b21a,right,False,
palm,101a468d-47b3-440d-baa4-c654c08827e0,right,False,
palm,3c718ed7-27da-4bce-b6f8-6109dc1dd12b,right,False,
palm,df80bec5-42e1-43d3-b1f9-b8340fe41aa5,right,False,
palm,8cfe696d-18da-4841-8a3e-328b09ce9bba,right,False,
palm,79ec9d29-5c21-4705-9dca-88fda1ebc032,right,False,
palm,ad6c0922-0eb4-44c8-a62e-0b7c294f19c2,right,False,
palm,1a2d22ad-8c87-4390-a2b1-5f95cd1cefe9,right,False,
palm,25ea40e4-7df4-45e7-9f5b-ba825c689f8f,right,False,
palm,07f0e163-7f2f-4f4d-bdbb-b8a00a0391de,right,False,
palm,c6fb32f6-8d83-43cb-bb54-20953e0ae6d7,right,False,
palm,c5b13a3a-6ca1-445d-a7b3-9fe2f20bebc8,right,False,
palm,60b86d3c-0fb0-43d7-b642-f4e87e886cd5,right,False,
palm,779b4ea8-8f13-4c1e-9028-1c083a256051,right,False,
palm,07474b51-3a8f-4998-837c-4dc73cb1864e,right,False,
palm,5318d0fd-1220-45fd-837e-7ad8b146a12e,right,False,
palm,6ecdeb0f-bbb0-49b4-ae13-526a36f292be,right,False,
palm,12f6c83e-30b7-4947-9bc4-fcb959b7556f,right,False,
palm,77d46915-eb51-4df8-958f-a08afe3977ac,right,False,
palm,c6415efb-8af4-45a8-b363-8e115291cd07,right,False,
palm,85c5beae-7ac2-48e0-8993-99b16d6b494c,right,False,
palm,645c463a-71af-4f67-bb84-f571d4787e30,right,False,
palm,ff331fba-72df-45c2-b78d-a8c5080bab23,right,False,
palm,0b240456-5b26-45d2-9be0-26cead730204,right,False,
palm,2a3ae38b-3d4b-4aae-96d3-9ec6b613f2b7,right,False,
palm,d7bf7a98-1f1a-40f3-b59f-083bc856b427,right,False,
palm,248f64f5-367b-4fc2-bb19-1f46658fc4bf,right,False,
palm,4b9ecd4b-01c0-4ab7-819d-08ee7b4e601d,right,False,
palm,9d702d7f-fcb0-40fd-aac6-7986ffb48898,right,False,
palm,7603c93d-b71c-4b43-8568-d10f8251de03,right,False,
palm,9b8fc005-aea0-4099-a84c-1df6e33cc60f,right,False,
palm,2ed477d0-d48b-4e57-9bd5-f76176017f90,right,False,
palm,12e0327b-e357-4faa-8e48-324ec12f9bb3,right,False,
palm,7b0053e0-d653-473f-84f5-f80a60a8abd1,right,False,
palm,0a4c1002-9e9b-45a7-a606-2bf3f339b23c,right,False,
palm,15bfcf4e-94fd-40a8-8d03-631200c122be,right,False,
