source,sample_id,image_path,gesture,mst_score,mst_proxy_from_race,mst_proxy_range,race,gender,age,leading_hand,num_bboxes,num_hands_detected,hand_scale,landmark_source
freihand,689,datasets/FreiHAND_pub_v2/training/rgb/00000689.jpg,,6,,,,,,,,,0.0328722783407263,freihand_3d_projected
freihand,3840,datasets/FreiHAND_pub_v2/training/rgb/00003840.jpg,,6,,,,,,,,,0.029464640958693,freihand_3d_projected
freihand,24076,datasets/FreiHAND_pub_v2/training/rgb/00024076.jpg,,4,,,,,,,,,0.0255004429747629,freihand_3d_projected
freihand,20859,datasets/FreiHAND_pub_v2/training/rgb/00020859.jpg,,6,,,,,,,,,0.0309601671253112,freihand_3d_projected
freihand,29889,datasets/FreiHAND_pub_v2/training/rgb/00029889.jpg,,8,,,,,,,,,0.0271036714206688,freihand_3d_projected
freihand,11726,datasets/FreiHAND_pub_v2/training/rgb/00011726.jpg,,7,,,,,,,,,0.0337807137372202,freihand_3d_projected
freihand,15754,datasets/FreiHAND_pub_v2/training/rgb/00015754.jpg,,6,,,,,,,,,0.0163904255982797,freihand_3d_projected
freihand,27600,datasets/FreiHAND_pub_v2/training/rgb/00027600.jpg,,8,,,,,,,,,0.0176028331902545,freihand_3d_projected
freihand,12578,datasets/FreiHAND_pub_v2/training/rgb/00012578.jpg,,9,,,,,,,,,0.0214891879666584,freihand_3d_projected
freihand,8634,datasets/FreiHAND_pub_v2/training/rgb/00008634.jpg,,9,,,,,,,,,0.0283751991246505,freihand_3d_projected
freihand,26485,datasets/FreiHAND_pub_v2/training/rgb/00026485.jpg,,8,,,,,,,,,0.0248685977864267,freihand_3d_projected
freihand,2681,datasets/FreiHAND_pub_v2/training/rgb/00002681.jpg,,6,,,,,,,,,0.0280651728592057,freihand_3d_projected
freihand,13094,datasets/FreiHAND_pub_v2/training/rgb/00013094.jpg,,7,,,,,,,,,0.0317348201482463,freihand_3d_projected
freihand,7814,datasets/FreiHAND_pub_v2/training/rgb/00007814.jpg,,8,,,,,,,,,0.030811345210985,freihand_3d_projected
freihand,14860,datasets/FreiHAND_pub_v2/training/rgb/00014860.jpg,,5,,,,,,,,,0.0255460224873571,freihand_3d_projected
freihand,25893,datasets/FreiHAND_pub_v2/training/rgb/00025893.jpg,,5,,,,,,,,,0.0291844525669835,freihand_3d_projected
freihand,22807,datasets/FreiHAND_pub_v2/training/rgb/00022807.jpg,,7,,,,,,,,,0.028914263693309,freihand_3d_projected
freihand,5893,datasets/FreiHAND_pub_v2/training/rgb/00005893.jpg,,5,,,,,,,,,0.0238441779104125,freihand_3d_projected
freihand,24694,datasets/FreiHAND_pub_v2/training/rgb/00024694.jpg,,9,,,,,,,,,0.0251476621242232,freihand_3d_projected
freihand,13688,datasets/FreiHAND_pub_v2/training/rgb/00013688.jpg,,6,,,,,,,,,0.0309272525584235,freihand_3d_projected
freihand,20977,datasets/FreiHAND_pub_v2/training/rgb/00020977.jpg,,5,,,,,,,,,0.0315402205160428,freihand_3d_projected
freihand,11059,datasets/FreiHAND_pub_v2/training/rgb/00011059.jpg,,6,,,,,,,,,0.0284317108327255,freihand_3d_projected
freihand,19632,datasets/FreiHAND_pub_v2/training/rgb/00019632.jpg,,7,,,,,,,,,0.0323256054259304,freihand_3d_projected
freihand,13928,datasets/FreiHAND_pub_v2/training/rgb/00013928.jpg,,9,,,,,,,,,0.0278809634281928,freihand_3d_projected
freihand,9219,datasets/FreiHAND_pub_v2/training/rgb/00009219.jpg,,5,,,,,,,,,0.0315990198596058,freihand_3d_projected
freihand,28516,datasets/FreiHAND_pub_v2/training/rgb/00028516.jpg,,7,,,,,,,,,0.0263621481593028,freihand_3d_projected
freihand,26092,datasets/FreiHAND_pub_v2/training/rgb/00026092.jpg,,8,,,,,,,,,0.0278994174322627,freihand_3d_projected
freihand,10038,datasets/FreiHAND_pub_v2/training/rgb/00010038.jpg,,7,,,,,,,,,0.0293822963921952,freihand_3d_projected
freihand,7071,datasets/FreiHAND_pub_v2/training/rgb/00007071.jpg,,6,,,,,,,,,0.0336669468663216,freihand_3d_projected
freihand,14118,datasets/FreiHAND_pub_v2/training/rgb/00014118.jpg,,6,,,,,,,,,0.0296499527898571,freihand_3d_projected
freihand,7227,datasets/FreiHAND_pub_v2/training/rgb/00007227.jpg,,6,,,,,,,,,0.031319910136247,freihand_3d_projected
freihand,13685,datasets/FreiHAND_pub_v2/training/rgb/00013685.jpg,,6,,,,,,,,,0.030566624419428,freihand_3d_projected
freihand,15328,datasets/FreiHAND_pub_v2/training/rgb/00015328.jpg,,8,,,,,,,,,0.0259294506732219,freihand_3d_projected
freihand,30903,datasets/FreiHAND_pub_v2/training/rgb/00030903.jpg,,5,,,,,,,,,0.0287312731323908,freihand_3d_projected
freihand,4623,datasets/FreiHAND_pub_v2/training/rgb/00004623.jpg,,5,,,,,,,,,0.0246087873157864,freihand_3d_projected
freihand,10839,datasets/FreiHAND_pub_v2/training/rgb/00010839.jpg,,4,,,,,,,,,0.0206725703477561,freihand_3d_projected
freihand,2424,datasets/FreiHAND_pub_v2/training/rgb/00002424.jpg,,4,,,,,,,,,0.0313381858778453,freihand_3d_projected
freihand,3067,datasets/FreiHAND_pub_v2/training/rgb/00003067.jpg,,8,,,,,,,,,0.0260508944661998,freihand_3d_projected
freihand,20798,datasets/FreiHAND_pub_v2/training/rgb/00020798.jpg,,8,,,,,,,,,0.0326960911331575,freihand_3d_projected
freihand,30627,datasets/FreiHAND_pub_v2/training/rgb/00030627.jpg,,6,,,,,,,,,0.0256777884993485,freihand_3d_projected
freihand,25189,datasets/FreiHAND_pub_v2/training/rgb/00025189.jpg,,7,,,,,,,,,0.0314497724897043,freihand_3d_projected
freihand,17846,datasets/FreiHAND_pub_v2/training/rgb/00017846.jpg,,9,,,,,,,,,0.0253362047428664,freihand_3d_projected
freihand,26161,datasets/FreiHAND_pub_v2/training/rgb/00026161.jpg,,8,,,,,,,,,0.0275035801227817,freihand_3d_projected
freihand,27606,datasets/FreiHAND_pub_v2/training/rgb/00027606.jpg,,6,,,,,,,,,0.0290757999006859,freihand_3d_projected
freihand,18905,datasets/FreiHAND_pub_v2/training/rgb/00018905.jpg,,8,,,,,,,,,0.028071514209328,freihand_3d_projected
freihand,20981,datasets/FreiHAND_pub_v2/training/rgb/00020981.jpg,,7,,,,,,,,,0.0311736126731643,freihand_3d_projected
freihand,1304,datasets/FreiHAND_pub_v2/training/rgb/00001304.jpg,,5,,,,,,,,,0.0280337894238717,freihand_3d_projected
freihand,6106,datasets/FreiHAND_pub_v2/training/rgb/00006106.jpg,,7,,,,,,,,,0.0276786187584347,freihand_3d_projected
freihand,28039,datasets/FreiHAND_pub_v2/training/rgb/00028039.jpg,,7,,,,,,,,,0.0302882377617298,freihand_3d_projected
freihand,30645,datasets/FreiHAND_pub_v2/training/rgb/00030645.jpg,,5,,,,,,,,,0.0290862897214487,freihand_3d_projected
freihand,1833,datasets/FreiHAND_pub_v2/training/rgb/00001833.jpg,,8,,,,,,,,,0.0312493198686649,freihand_3d_projected
freihand,13359,datasets/FreiHAND_pub_v2/training/rgb/00013359.jpg,,7,,,,,,,,,0.0245547904007736,freihand_3d_projected
freihand,10349,datasets/FreiHAND_pub_v2/training/rgb/00010349.jpg,,7,,,,,,,,,0.0329684261471069,freihand_3d_projected
freihand,11933,datasets/FreiHAND_pub_v2/training/rgb/00011933.jpg,,8,,,,,,,,,0.0234210839083217,freihand_3d_projected
freihand,7067,datasets/FreiHAND_pub_v2/training/rgb/00007067.jpg,,7,,,,,,,,,0.0278693243933843,freihand_3d_projected
freihand,21233,datasets/FreiHAND_pub_v2/training/rgb/00021233.jpg,,7,,,,,,,,,0.0256857824602993,freihand_3d_projected
freihand,4365,datasets/FreiHAND_pub_v2/training/rgb/00004365.jpg,,6,,,,,,,,,0.0325314194661289,freihand_3d_projected
freihand,14337,datasets/FreiHAND_pub_v2/training/rgb/00014337.jpg,,6,,,,,,,,,0.0237594743058435,freihand_3d_projected
freihand,15344,datasets/FreiHAND_pub_v2/training/rgb/00015344.jpg,,7,,,,,,,,,0.0292109127288217,freihand_3d_projected
freihand,27301,datasets/FreiHAND_pub_v2/training/rgb/00027301.jpg,,7,,,,,,,,,0.0221990424702415,freihand_3d_projected
freihand,16145,datasets/FreiHAND_pub_v2/training/rgb/00016145.jpg,,8,,,,,,,,,0.0326335921023745,freihand_3d_projected
freihand,23079,datasets/FreiHAND_pub_v2/training/rgb/00023079.jpg,,5,,,,,,,,,0.0306237106482443,freihand_3d_projected
freihand,17424,datasets/FreiHAND_pub_v2/training/rgb/00017424.jpg,,9,,,,,,,,,0.0265350830773798,freihand_3d_projected
freihand,28734,datasets/FreiHAND_pub_v2/training/rgb/00028734.jpg,,6,,,,,,,,,0.0256210867676119,freihand_3d_projected
freihand,3007,datasets/FreiHAND_pub_v2/training/rgb/00003007.jpg,,9,,,,,,,,,0.0251253355007717,freihand_3d_projected
freihand,13599,datasets/FreiHAND_pub_v2/training/rgb/00013599.jpg,,8,,,,,,,,,0.0335109872593867,freihand_3d_projected
freihand,851,datasets/FreiHAND_pub_v2/training/rgb/00000851.jpg,,5,,,,,,,,,0.031884772293059,freihand_3d_projected
freihand,30718,datasets/FreiHAND_pub_v2/training/rgb/00030718.jpg,,6,,,,,,,,,0.0331658409651704,freihand_3d_projected
freihand,9555,datasets/FreiHAND_pub_v2/training/rgb/00009555.jpg,,7,,,,,,,,,0.0312267754567431,freihand_3d_projected
freihand,15355,datasets/FreiHAND_pub_v2/training/rgb/00015355.jpg,,7,,,,,,,,,0.030207470128264,freihand_3d_projected
freihand,986,datasets/FreiHAND_pub_v2/training/rgb/00000986.jpg,,7,,,,,,,,,0.0261546280222937,freihand_3d_projected
freihand,24397,datasets/FreiHAND_pub_v2/training/rgb/00024397.jpg,,8,,,,,,,,,0.0260505859014918,freihand_3d_projected
freihand,27667,datasets/FreiHAND_pub_v2/training/rgb/00027667.jpg,,5,,,,,,,,,0.0296053171445894,freihand_3d_projected
freihand,6094,datasets/FreiHAND_pub_v2/training/rgb/00006094.jpg,,6,,,,,,,,,0.0305335528793899,freihand_3d_projected
freihand,19883,datasets/FreiHAND_pub_v2/training/rgb/00019883.jpg,,5,,,,,,,,,0.0314509809413865,freihand_3d_projected
freihand,22413,datasets/FreiHAND_pub_v2/training/rgb/00022413.jpg,,6,,,,,,,,,0.0273323338190103,freihand_3d_projected
freihand,1942,datasets/FreiHAND_pub_v2/training/rgb/00001942.jpg,,9,,,,,,,,,0.0318414420041537,freihand_3d_projected
freihand,31058,datasets/FreiHAND_pub_v2/training/rgb/00031058.jpg,,6,,,,,,,,,0.0287724628943426,freihand_3d_projected
freihand,26301,datasets/FreiHAND_pub_v2/training/rgb/00026301.jpg,,5,,,,,,,,,0.0243919000971619,freihand_3d_projected
freihand,1195,datasets/FreiHAND_pub_v2/training/rgb/00001195.jpg,,7,,,,,,,,,0.0181232486202056,freihand_3d_projected
freihand,699,datasets/FreiHAND_pub_v2/training/rgb/00000699.jpg,,6,,,,,,,,,0.0351574518256418,freihand_3d_projected
freihand,9987,datasets/FreiHAND_pub_v2/training/rgb/00009987.jpg,,4,,,,,,,,,0.0341119473423972,freihand_3d_projected
freihand,27521,datasets/FreiHAND_pub_v2/training/rgb/00027521.jpg,,5,,,,,,,,,0.021615787678661,freihand_3d_projected
freihand,27130,datasets/FreiHAND_pub_v2/training/rgb/00027130.jpg,,7,,,,,,,,,0.0325062771289969,freihand_3d_projected
freihand,18261,datasets/FreiHAND_pub_v2/training/rgb/00018261.jpg,,8,,,,,,,,,0.0272692132834096,freihand_3d_projected
freihand,19895,datasets/FreiHAND_pub_v2/training/rgb/00019895.jpg,,7,,,,,,,,,0.0239567752123085,freihand_3d_projected
freihand,24918,datasets/FreiHAND_pub_v2/training/rgb/00024918.jpg,,7,,,,,,,,,0.0267070687372332,freihand_3d_projected
freihand,14455,datasets/FreiHAND_pub_v2/training/rgb/00014455.jpg,,5,,,,,,,,,0.0286956066110522,freihand_3d_projected
freihand,27584,datasets/FreiHAND_pub_v2/training/rgb/00027584.jpg,,7,,,,,,,,,0.0340104198640154,freihand_3d_projected
freihand,8897,datasets/FreiHAND_pub_v2/training/rgb/00008897.jpg,,6,,,,,,,,,0.0333028074664645,freihand_3d_projected
freihand,21129,datasets/FreiHAND_pub_v2/training/rgb/00021129.jpg,,7,,,,,,,,,0.0334051401935132,freihand_3d_projected
freihand,24239,datasets/FreiHAND_pub_v2/training/rgb/00024239.jpg,,6,,,,,,,,,0.0297305564221801,freihand_3d_projected
freihand,1015,datasets/FreiHAND_pub_v2/training/rgb/00001015.jpg,,7,,,,,,,,,0.0263102766013782,freihand_3d_projected
freihand,25196,datasets/FreiHAND_pub_v2/training/rgb/00025196.jpg,,7,,,,,,,,,0.0298109517933053,freihand_3d_projected
freihand,29790,datasets/FreiHAND_pub_v2/training/rgb/00029790.jpg,,6,,,,,,,,,0.0170856003043578,freihand_3d_projected
freihand,26836,datasets/FreiHAND_pub_v2/training/rgb/00026836.jpg,,8,,,,,,,,,0.0284606074426525,freihand_3d_projected
freihand,3299,datasets/FreiHAND_pub_v2/training/rgb/00003299.jpg,,6,,,,,,,,,0.028920455549081,freihand_3d_projected
freihand,28533,datasets/FreiHAND_pub_v2/training/rgb/00028533.jpg,,7,,,,,,,,,0.0288518207603883,freihand_3d_projected
freihand,28602,datasets/FreiHAND_pub_v2/training/rgb/00028602.jpg,,4,,,,,,,,,0.026892763420225,freihand_3d_projected
freihand,23210,datasets/FreiHAND_pub_v2/training/rgb/00023210.jpg,,6,,,,,,,,,0.0306005972545318,freihand_3d_projected
freihand,8773,datasets/FreiHAND_pub_v2/training/rgb/00008773.jpg,,8,,,,,,,,,0.0258591514688744,freihand_3d_projected
freihand,30415,datasets/FreiHAND_pub_v2/training/rgb/00030415.jpg,,7,,,,,,,,,0.0271723893160679,freihand_3d_projected
freihand,27452,datasets/FreiHAND_pub_v2/training/rgb/00027452.jpg,,7,,,,,,,,,0.0310626986352184,freihand_3d_projected
freihand,6102,datasets/FreiHAND_pub_v2/training/rgb/00006102.jpg,,8,,,,,,,,,0.0224642388377722,freihand_3d_projected
freihand,32461,datasets/FreiHAND_pub_v2/training/rgb/00032461.jpg,,7,,,,,,,,,0.0281079819597358,freihand_3d_projected
freihand,7172,datasets/FreiHAND_pub_v2/training/rgb/00007172.jpg,,8,,,,,,,,,0.0293841877683787,freihand_3d_projected
freihand,21535,datasets/FreiHAND_pub_v2/training/rgb/00021535.jpg,,9,,,,,,,,,0.030984754737169,freihand_3d_projected
freihand,22852,datasets/FreiHAND_pub_v2/training/rgb/00022852.jpg,,5,,,,,,,,,0.0295106403138095,freihand_3d_projected
freihand,25709,datasets/FreiHAND_pub_v2/training/rgb/00025709.jpg,,8,,,,,,,,,0.0300683245463078,freihand_3d_projected
freihand,13842,datasets/FreiHAND_pub_v2/training/rgb/00013842.jpg,,8,,,,,,,,,0.0321250391958002,freihand_3d_projected
freihand,17089,datasets/FreiHAND_pub_v2/training/rgb/00017089.jpg,,7,,,,,,,,,0.0237708874001845,freihand_3d_projected
freihand,15614,datasets/FreiHAND_pub_v2/training/rgb/00015614.jpg,,7,,,,,,,,,0.0312213579714985,freihand_3d_projected
freihand,28699,datasets/FreiHAND_pub_v2/training/rgb/00028699.jpg,,6,,,,,,,,,0.0254887734806492,freihand_3d_projected
freihand,29891,datasets/FreiHAND_pub_v2/training/rgb/00029891.jpg,,7,,,,,,,,,0.0284807371874576,freihand_3d_projected
freihand,22230,datasets/FreiHAND_pub_v2/training/rgb/00022230.jpg,,5,,,,,,,,,0.0257780531740285,freihand_3d_projected
freihand,13686,datasets/FreiHAND_pub_v2/training/rgb/00013686.jpg,,6,,,,,,,,,0.0308495063289815,freihand_3d_projected
freihand,14347,datasets/FreiHAND_pub_v2/training/rgb/00014347.jpg,,4,,,,,,,,,0.0206471329923368,freihand_3d_projected
freihand,9491,datasets/FreiHAND_pub_v2/training/rgb/00009491.jpg,,8,,,,,,,,,0.0281227820009186,freihand_3d_projected
freihand,276,datasets/FreiHAND_pub_v2/training/rgb/00000276.jpg,,7,,,,,,,,,0.0321602284862624,freihand_3d_projected
freihand,31699,datasets/FreiHAND_pub_v2/training/rgb/00031699.jpg,,7,,,,,,,,,0.0318261038824875,freihand_3d_projected
freihand,1965,datasets/FreiHAND_pub_v2/training/rgb/00001965.jpg,,5,,,,,,,,,0.0295828561014981,freihand_3d_projected
freihand,31368,datasets/FreiHAND_pub_v2/training/rgb/00031368.jpg,,7,,,,,,,,,0.0293313551314521,freihand_3d_projected
freihand,21659,datasets/FreiHAND_pub_v2/training/rgb/00021659.jpg,,6,,,,,,,,,0.0283029084588977,freihand_3d_projected
freihand,396,datasets/FreiHAND_pub_v2/training/rgb/00000396.jpg,,7,,,,,,,,,0.0300205821711635,freihand_3d_projected
freihand,22857,datasets/FreiHAND_pub_v2/training/rgb/00022857.jpg,,7,,,,,,,,,0.0336825064246183,freihand_3d_projected
freihand,25706,datasets/FreiHAND_pub_v2/training/rgb/00025706.jpg,,4,,,,,,,,,0.0290908561295466,freihand_3d_projected
freihand,1548,datasets/FreiHAND_pub_v2/training/rgb/00001548.jpg,,9,,,,,,,,,0.0289886607904118,freihand_3d_projected
freihand,19880,datasets/FreiHAND_pub_v2/training/rgb/00019880.jpg,,6,,,,,,,,,0.0274710737141077,freihand_3d_projected
freihand,24290,datasets/FreiHAND_pub_v2/training/rgb/00024290.jpg,,9,,,,,,,,,0.0334824175797305,freihand_3d_projected
freihand,29204,datasets/FreiHAND_pub_v2/training/rgb/00029204.jpg,,7,,,,,,,,,0.0225563963044004,freihand_3d_projected
freihand,32270,datasets/FreiHAND_pub_v2/training/rgb/00032270.jpg,,8,,,,,,,,,0.0266682094859933,freihand_3d_projected
freihand,16664,datasets/FreiHAND_pub_v2/training/rgb/00016664.jpg,,7,,,,,,,,,0.0300250165456944,freihand_3d_projected
freihand,32029,datasets/FreiHAND_pub_v2/training/rgb/00032029.jpg,,4,,,,,,,,,0.0333612506617205,freihand_3d_projected
freihand,21668,datasets/FreiHAND_pub_v2/training/rgb/00021668.jpg,,7,,,,,,,,,0.0294565016119685,freihand_3d_projected
freihand,9406,datasets/FreiHAND_pub_v2/training/rgb/00009406.jpg,,6,,,,,,,,,0.026698399401337,freihand_3d_projected
freihand,12072,datasets/FreiHAND_pub_v2/training/rgb/00012072.jpg,,7,,,,,,,,,0.0280838901763547,freihand_3d_projected
freihand,26959,datasets/FreiHAND_pub_v2/training/rgb/00026959.jpg,,6,,,,,,,,,0.0275164234170983,freihand_3d_projected
freihand,23243,datasets/FreiHAND_pub_v2/training/rgb/00023243.jpg,,7,,,,,,,,,0.0330815342255465,freihand_3d_projected
freihand,21167,datasets/FreiHAND_pub_v2/training/rgb/00021167.jpg,,7,,,,,,,,,0.0322355247176659,freihand_3d_projected
freihand,522,datasets/FreiHAND_pub_v2/training/rgb/00000522.jpg,,6,,,,,,,,,0.026724457739607,freihand_3d_projected
freihand,31641,datasets/FreiHAND_pub_v2/training/rgb/00031641.jpg,,7,,,,,,,,,0.026815817677825,freihand_3d_projected
freihand,15347,datasets/FreiHAND_pub_v2/training/rgb/00015347.jpg,,8,,,,,,,,,0.0301602524115887,freihand_3d_projected
freihand,26054,datasets/FreiHAND_pub_v2/training/rgb/00026054.jpg,,5,,,,,,,,,0.0296745586955804,freihand_3d_projected
freihand,16598,datasets/FreiHAND_pub_v2/training/rgb/00016598.jpg,,7,,,,,,,,,0.0285685131805691,freihand_3d_projected
freihand,19134,datasets/FreiHAND_pub_v2/training/rgb/00019134.jpg,,5,,,,,,,,,0.0242445814782521,freihand_3d_projected
freihand,3736,datasets/FreiHAND_pub_v2/training/rgb/00003736.jpg,,6,,,,,,,,,0.0323891256608188,freihand_3d_projected
freihand,12856,datasets/FreiHAND_pub_v2/training/rgb/00012856.jpg,,6,,,,,,,,,0.0313728688264669,freihand_3d_projected
freihand,11764,datasets/FreiHAND_pub_v2/training/rgb/00011764.jpg,,6,,,,,,,,,0.0250824694246405,freihand_3d_projected
freihand,15949,datasets/FreiHAND_pub_v2/training/rgb/00015949.jpg,,7,,,,,,,,,0.0327465053890521,freihand_3d_projected
freihand,22889,datasets/FreiHAND_pub_v2/training/rgb/00022889.jpg,,7,,,,,,,,,0.026857411983014,freihand_3d_projected
freihand,21630,datasets/FreiHAND_pub_v2/training/rgb/00021630.jpg,,8,,,,,,,,,0.0279779640263272,freihand_3d_projected
freihand,26012,datasets/FreiHAND_pub_v2/training/rgb/00026012.jpg,,7,,,,,,,,,0.0286490419839631,freihand_3d_projected
freihand,31917,datasets/FreiHAND_pub_v2/training/rgb/00031917.jpg,,6,,,,,,,,,0.0323329074032677,freihand_3d_projected
freihand,3262,datasets/FreiHAND_pub_v2/training/rgb/00003262.jpg,,6,,,,,,,,,0.0318341031497624,freihand_3d_projected
freihand,18938,datasets/FreiHAND_pub_v2/training/rgb/00018938.jpg,,6,,,,,,,,,0.030590640753646,freihand_3d_projected
freihand,3983,datasets/FreiHAND_pub_v2/training/rgb/00003983.jpg,,6,,,,,,,,,0.0300700163158332,freihand_3d_projected
freihand,21583,datasets/FreiHAND_pub_v2/training/rgb/00021583.jpg,,8,,,,,,,,,0.0302826595734341,freihand_3d_projected
freihand,6211,datasets/FreiHAND_pub_v2/training/rgb/00006211.jpg,,7,,,,,,,,,0.0255232619388225,freihand_3d_projected
freihand,18576,datasets/FreiHAND_pub_v2/training/rgb/00018576.jpg,,5,,,,,,,,,0.0301050261631669,freihand_3d_projected
freihand,25916,datasets/FreiHAND_pub_v2/training/rgb/00025916.jpg,,6,,,,,,,,,0.0317847929492133,freihand_3d_projected
freihand,15613,datasets/FreiHAND_pub_v2/training/rgb/00015613.jpg,,7,,,,,,,,,0.0331960893739338,freihand_3d_projected
freihand,17266,datasets/FreiHAND_pub_v2/training/rgb/00017266.jpg,,7,,,,,,,,,0.0311755106788836,freihand_3d_projected
freihand,6663,datasets/FreiHAND_pub_v2/training/rgb/00006663.jpg,,7,,,,,,,,,0.0304136120491446,freihand_3d_projected
freihand,4066,datasets/FreiHAND_pub_v2/training/rgb/00004066.jpg,,5,,,,,,,,,0.0324765202184396,freihand_3d_projected
freihand,12986,datasets/FreiHAND_pub_v2/training/rgb/00012986.jpg,,7,,,,,,,,,0.026501081098058,freihand_3d_projected
freihand,6719,datasets/FreiHAND_pub_v2/training/rgb/00006719.jpg,,5,,,,,,,,,0.0290338889742348,freihand_3d_projected
freihand,8625,datasets/FreiHAND_pub_v2/training/rgb/00008625.jpg,,7,,,,,,,,,0.0279893144505365,freihand_3d_projected
freihand,9,datasets/FreiHAND_pub_v2/training/rgb/00000009.jpg,,8,,,,,,,,,0.0348653110549581,freihand_3d_projected
freihand,28996,datasets/FreiHAND_pub_v2/training/rgb/00028996.jpg,,8,,,,,,,,,0.0324400473125551,freihand_3d_projected
freihand,5282,datasets/FreiHAND_pub_v2/training/rgb/00005282.jpg,,6,,,,,,,,,0.0282265323524917,freihand_3d_projected
freihand,17203,datasets/FreiHAND_pub_v2/training/rgb/00017203.jpg,,7,,,,,,,,,0.0248226415911212,freihand_3d_projected
freihand,1460,datasets/FreiHAND_pub_v2/training/rgb/00001460.jpg,,7,,,,,,,,,0.0242911216818283,freihand_3d_projected
freihand,23080,datasets/FreiHAND_pub_v2/training/rgb/00023080.jpg,,8,,,,,,,,,0.0326341027181993,freihand_3d_projected
freihand,7180,datasets/FreiHAND_pub_v2/training/rgb/00007180.jpg,,9,,,,,,,,,0.0284178044013543,freihand_3d_projected
freihand,20455,datasets/FreiHAND_pub_v2/training/rgb/00020455.jpg,,7,,,,,,,,,0.0326595443063065,freihand_3d_projected
freihand,501,datasets/FreiHAND_pub_v2/training/rgb/00000501.jpg,,8,,,,,,,,,0.0323500946623341,freihand_3d_projected
freihand,21693,datasets/FreiHAND_pub_v2/training/rgb/00021693.jpg,,9,,,,,,,,,0.0236878293318995,freihand_3d_projected
freihand,28213,datasets/FreiHAND_pub_v2/training/rgb/00028213.jpg,,6,,,,,,,,,0.0340534109599933,freihand_3d_projected
freihand,7750,datasets/FreiHAND_pub_v2/training/rgb/00007750.jpg,,8,,,,,,,,,0.0344662702873981,freihand_3d_projected
freihand,12565,datasets/FreiHAND_pub_v2/training/rgb/00012565.jpg,,7,,,,,,,,,0.0331670314165056,freihand_3d_projected
freihand,1159,datasets/FreiHAND_pub_v2/training/rgb/00001159.jpg,,7,,,,,,,,,0.0326937109114206,freihand_3d_projected
freihand,12950,datasets/FreiHAND_pub_v2/training/rgb/00012950.jpg,,8,,,,,,,,,0.0271478810171536,freihand_3d_projected
freihand,29350,datasets/FreiHAND_pub_v2/training/rgb/00029350.jpg,,6,,,,,,,,,0.0285276065490346,freihand_3d_projected
freihand,20719,datasets/FreiHAND_pub_v2/training/rgb/00020719.jpg,,7,,,,,,,,,0.0312982383950831,freihand_3d_projected
freihand,26418,datasets/FreiHAND_pub_v2/training/rgb/00026418.jpg,,8,,,,,,,,,0.0336487159035315,freihand_3d_projected
freihand,20729,datasets/FreiHAND_pub_v2/training/rgb/00020729.jpg,,6,,,,,,,,,0.0333193469042383,freihand_3d_projected
freihand,32101,datasets/FreiHAND_pub_v2/training/rgb/00032101.jpg,,7,,,,,,,,,0.0319401609040521,freihand_3d_projected
freihand,11409,datasets/FreiHAND_pub_v2/training/rgb/00011409.jpg,,7,,,,,,,,,0.0285706438068998,freihand_3d_projected
freihand,12387,datasets/FreiHAND_pub_v2/training/rgb/00012387.jpg,,6,,,,,,,,,0.0210660737675325,freihand_3d_projected
freihand,11511,datasets/FreiHAND_pub_v2/training/rgb/00011511.jpg,,5,,,,,,,,,0.0297882480590313,freihand_3d_projected
freihand,1858,datasets/FreiHAND_pub_v2/training/rgb/00001858.jpg,,8,,,,,,,,,0.0307106644627288,freihand_3d_projected
freihand,12436,datasets/FreiHAND_pub_v2/training/rgb/00012436.jpg,,7,,,,,,,,,0.0319883886038588,freihand_3d_projected
freihand,28605,datasets/FreiHAND_pub_v2/training/rgb/00028605.jpg,,8,,,,,,,,,0.0341770339628198,freihand_3d_projected
freihand,30198,datasets/FreiHAND_pub_v2/training/rgb/00030198.jpg,,2,,,,,,,,,0.0286567994292659,freihand_3d_projected
freihand,4876,datasets/FreiHAND_pub_v2/training/rgb/00004876.jpg,,6,,,,,,,,,0.0232546757535159,freihand_3d_projected
freihand,5491,datasets/FreiHAND_pub_v2/training/rgb/00005491.jpg,,7,,,,,,,,,0.0310986140638516,freihand_3d_projected
freihand,11965,datasets/FreiHAND_pub_v2/training/rgb/00011965.jpg,,8,,,,,,,,,0.0296062908918011,freihand_3d_projected
freihand,30589,datasets/FreiHAND_pub_v2/training/rgb/00030589.jpg,,4,,,,,,,,,0.0282676784275921,freihand_3d_projected
freihand,28642,datasets/FreiHAND_pub_v2/training/rgb/00028642.jpg,,9,,,,,,,,,0.0271585721049175,freihand_3d_projected
freihand,15605,datasets/FreiHAND_pub_v2/training/rgb/00015605.jpg,,6,,,,,,,,,0.0308451238633145,freihand_3d_projected
freihand,2380,datasets/FreiHAND_pub_v2/training/rgb/00002380.jpg,,7,,,,,,,,,0.0255960202247139,freihand_3d_projected
freihand,24780,datasets/FreiHAND_pub_v2/training/rgb/00024780.jpg,,7,,,,,,,,,0.0204551326584069,freihand_3d_projected
freihand,10926,datasets/FreiHAND_pub_v2/training/rgb/00010926.jpg,,8,,,,,,,,,0.0299634917817849,freihand_3d_projected
freihand,240,datasets/FreiHAND_pub_v2/training/rgb/00000240.jpg,,7,,,,,,,,,0.0323896778465129,freihand_3d_projected
freihand,15157,datasets/FreiHAND_pub_v2/training/rgb/00015157.jpg,,8,,,,,,,,,0.0250760431300951,freihand_3d_projected
